,min_timestamp,max_timestamp,med_timestamp,mean_timestamp,min_gas,max_gas,med_gas,mean_gas,out_count,min_outgoing_priceETH,max_outgoing_priceETH,med_outgoing_priceETH,mean_outgoing_priceETH,in_count,min_incoming_priceETH,max_incoming_priceETH,med_incoming_priceETH,mean_incoming_priceETH,address,label
19162,1.648736028e+18,1.648743954e+18,1.648739991e+18,1.648739991e+18,213816.0,248057.0,230936.5,230936.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x43023ce25de5498600ffd8ffa38ba48e7b2ad4f9,None
113174,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xf7cbbf21ca10ac78540abc01ca4747994393f676,None
24427,1.649082098e+18,1.649082098e+18,1.649082098e+18,1.649082098e+18,53517.0,53517.0,53517.0,53517.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x5562af89220cbd8a1e926263b4547d88d34a956d,None
38276,1.648825138e+18,1.648825138e+18,1.648825138e+18,1.648825138e+18,62459.0,62459.0,62459.0,62459.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x85c8cb8ee0fedcc3f99e6dec4e60132d2ad12236,None
2468,1.648768799e+18,1.648977245e+18,1.648775987e+18,1.6488406770000003e+18,228633.0,228674.0,228645.0,228650.671875,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x08a1f1470c6af84977aee2c823f908cea2708849,None
74396,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x0494a6a7d6fba76c35245f79538f5f6e7a63e8fa,None
9158,1.648979557e+18,1.648979557e+18,1.648979557e+18,1.648979557e+18,196527.0,196527.0,196527.0,196527.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x202ba1845241648adcde0e42dedadd2d17c7745f,None
111773,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xee811ad9a2632fb9461fe684e4fb11c6c81ce707,None
29948,1.648427714e+18,1.648569609e+18,1.648534211e+18,1.6485147034e+18,228621.0,228674.0,228645.0,228649.40625,5.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x68aa79bb735948b602a16121d9a5bd3a0c3f48ba,None
92295,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x739e16ea34f4b51424e1f6248cbf2bdd2a2a03e6,None
30379,1.649495661e+18,1.649497335e+18,1.649496498e+18,1.649496498e+18,159118.0,159118.0,159118.0,159118.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x6a2308dfcebc4e469f2c891a2016a300f1ac1f92,None
74073,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x027d8c3c611e98449474056ec4543c0c2c5ca933,None
37667,1.649469499e+18,1.649469499e+18,1.649469499e+18,1.649469499e+18,199146.0,199146.0,199146.0,199146.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x83b1ebd56183b838bfa90bc949e996f41cf69e44,None
37135,1.648827965e+18,1.648827965e+18,1.648827965e+18,1.648827965e+18,62459.0,62459.0,62459.0,62459.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x81e2263ba3dc8867436ecf7dc313ce335e4784ab,None
109729,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xe1687e933895fd161db4f8146b5f269eaaa0f0c4,None
87105,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x52581c3681cc7af7be776729764d0414a57ca4de,None
73080,1.649449766e+18,1.649449766e+18,1.649449766e+18,1.649449766e+18,52510.0,52510.0,52510.0,52510.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xfdf98081f732c29a2e4c2cc60d81c1e0b6abf5e0,None
10330,1.649142655e+18,1.649142655e+18,1.649142655e+18,1.6491426549999997e+18,301345.0,301345.0,301345.0,301345.0,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x2433dc3824e2e1b19cd906401b52e45ced4cf461,None
15149,1.648819027e+18,1.648819027e+18,1.648819027e+18,1.648819027e+18,248040.0,248040.0,248040.0,248040.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x352d03bf099c39d1253975599004288e0f7af2c9,None
79315,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x22e6af349db081866d191660e0db4bd0dcc593c9,None
78757,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x1f4ee51b9597d645c4d18d93960a36af58e2644e,None
96683,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8f6c4ea368b77e185a1dfd26924c84a95c55375b,None
85346,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x47b4d808661979b8cb05bf8a1785e83d41de7f1c,None
37597,1.648597954e+18,1.649018315e+18,1.648991286e+18,1.6488691850000003e+18,199093.0,203910.0,199110.0,200704.328125,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x836f3c6dd22e225782b7b48629a17f7246c78878,None
97586,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x94b9a9a7e6e598ebdef2148af38bc14c485f5e96,None
47494,1.648823979e+18,1.648823979e+18,1.648823979e+18,1.648823979e+18,239379.0,239379.0,239379.0,239379.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xa544fb40d09336ae21e837d939a3eda83def000b,None
34831,1.648582302e+18,1.64957021e+18,1.648887113e+18,1.6490230440000003e+18,82108.0,82140.0,82140.0,82131.203125,5.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,20.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x79d649d80e2115d6aa560d99f40c633c767b0ae1,None
41087,1.649374731e+18,1.649374731e+18,1.649374731e+18,1.649374731e+18,35402.0,35402.0,35402.0,35402.0,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,0x8f40eb7e7569ef2ab4bab337ab9d3e3498f2f9c0,None
1285,1.648617304e+18,1.648617304e+18,1.648617304e+18,1.648617304e+18,62447.0,62447.0,62447.0,62447.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x048363d6afa751001052e7870ab37accf19e4410,None
60132,1.649316099e+18,1.649316099e+18,1.649316099e+18,1.649316099e+18,199628.0,199628.0,199628.0,199628.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xd11c59ae3c27662555adb0a8a7257e75dda34233,None
104064,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xbdeb8c22706d7828752833c901bf7607ba0cc7aa,None
85773,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x4a28c4a57ff6e5e97cf00941c250d6430ff7ed73,None
85297,,,,,,,,,,,,,,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x477028badabed2965966c7e5d47f174b912e8817,None
71114,1.648552617e+18,1.648811195e+18,1.648681906e+18,1.648681906e+18,228650.0,268883.0,248766.5,248766.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xf73b2e1c5753f6bdb35b402d69a387208498b413,None
45306,1.648840359e+18,1.649441782e+18,1.648923256e+18,1.649152234529412e+18,204621.0,4677278.0,206695.0,612710.6875,17.0,1.000000045813705e-18,2.00000009162741e-18,1.000000045813705e-18,1.235294155993828e-18,,,,,,0x9da23dbe7954939e79c72935dc0bc9f73883b93d,None
9793,1.648721879e+18,1.648721879e+18,1.648721879e+18,1.648721879e+18,82128.0,82128.0,82128.0,82128.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x225ba910d1baa222340bec1e69ad32811d595e97,None
69612,1.648802841e+18,1.648802841e+18,1.648802841e+18,1.648802841e+18,62459.0,62459.0,62459.0,62459.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xf225c69eb17aab59c3ad6eb10fce0dc57abf7a22,None
18806,1.649168856e+18,1.649168856e+18,1.649168856e+18,1.649168856e+18,196835.0,196835.0,196835.0,196835.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x41c82b879cde842a09b6ced30c7569d68015ae42,None
95277,,,,,,,,,,,,,,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x86824c15b825c60bf920f076e8820ebd2ef8c7ad,None
106482,,,,,,,,,,,,,,7.0,1.000000045813705e-18,3.0000000340435383e-18,1.000000045813705e-18,1.2857143298465383e-18,0xcd71315c21bab6ece689c387ffb074696f2ec5a7,None
88381,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x5a69cfc1897fb69a3ef992087d0358cc959d173f,None
34010,1.648536387e+18,1.649156344e+18,1.6488463655e+18,1.6488463655e+18,194872.0,199799.0,197335.5,197335.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x76fd6af4b6ee367bf187d33e2c09ab127aaa778c,None
94590,,,,,,,,,,,,,,7.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8263e0e1b2a91bf9b2b543e73277dbc71d2fc97f,None
100214,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xa57a6949472b2d425ef4c97958f6f5350a108267,None
12015,1.649026778e+18,1.649026778e+18,1.649026778e+18,1.649026778e+18,58837.0,58837.0,58837.0,58837.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x2a558977e974209243861b8667cd960ef92cc23d,None
40075,1.648556846e+18,1.649161813e+18,1.649161757e+18,1.6489601386666668e+18,65016.0,65028.0,65028.0,65024.0,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8bcb6e436eb92a2c6459ad64aa3c4c049ffb44ed,None
69675,1.648873004e+18,1.648873004e+18,1.648873004e+18,1.648873004e+18,34718.0,34718.0,34718.0,34718.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xf264ee0b4d0eda74449a71bcf0320ef307e2c2da,None
66787,1.649083241e+18,1.649484519e+18,1.649212414e+18,1.64924358325e+18,211509.0,211574.0,211550.0,211552.625,8.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xe842b8e6a810618ed706cd2b6ec46ffa2ed0af74,None
74051,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x0265fcf44a50c10af245bb048bdb21b7c245879b,None
94118,,,,,,,,,,,,,,5.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x7f4356dd9252f9dbcf6a29f5384bec78d334791d,None
40684,1.648877571e+18,1.648877571e+18,1.648877571e+18,1.648877571e+18,58837.0,58837.0,58837.0,58837.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8de2382a103c76f16f587714e892b2502ebaf6b7,None
95536,,,,,,,,,,,,,,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,0x884e68357b4c80926a75ae08845a9cd55ea8d324,None
56089,1.649092995e+18,1.649092995e+18,1.649092995e+18,1.649092995e+18,199672.0,199672.0,199672.0,199672.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xc31c00f84a3d481cdf8f5ea8b8af3053ea505e72,None
55421,1.649427146e+18,1.649427193e+18,1.649427149e+18,1.6494271626666668e+18,82128.0,82128.0,82128.0,82128.0,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,4.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xc0e7d8d6d130b20873e1802457fd1cf0d890981f,None
38244,1.649296672e+18,1.649296672e+18,1.649296672e+18,1.649296672e+18,199134.0,199134.0,199134.0,199134.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x85ac446386331a28b3ba96874a4a2a985958b692,None
29042,1.648848429e+18,1.648848429e+18,1.648848429e+18,1.648848429e+18,199081.0,199081.0,199081.0,199081.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x6566984712588d9acea10833bfc52c1c93641a37,None
37439,1.649262786e+18,1.649313467e+18,1.649312815e+18,1.649296356e+18,52490.0,54074.0,54062.0,53542.0,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x82eb534e1e9104ea836a3ec62d9930cdb39d705f,None
80277,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x2908e51a543ce08ab34709c5df18da38dc812123,None
113753,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xfb57a6d3833e33f8bad718a66f2aeeec64422ce7,None
1466,1.649126755e+18,1.649126755e+18,1.649126755e+18,1.649126755e+18,62459.0,62459.0,62459.0,62459.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x05200a20ca9ede62a16e493a0683f7a45102f4a1,None
61509,1.649185531e+18,1.649185547e+18,1.649185539e+18,1.649185539e+18,52374.0,52374.0,52374.0,52374.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xd5ade2259df2cf6b8292aec0ee624cee7792d692,None
60758,1.649454361e+18,1.649454361e+18,1.649454361e+18,1.649454361e+18,52362.0,52362.0,52362.0,52362.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xd337fccaec6ea113baacca3a41eb8766706a0706,None
56284,1.6487013e+18,1.6487013e+18,1.6487013e+18,1.6487013e+18,200234.0,200234.0,200234.0,200234.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xc3be08289024833ad07a6e4f7cd471d1388cf9d5,None
50372,1.649137361e+18,1.649137361e+18,1.649137361e+18,1.649137361e+18,199098.0,199098.0,199098.0,199098.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xaf4cc3ce8bc5bef5e81cc7b1accc7ff84ee1388c,None
21987,1.649558654e+18,1.649562345e+18,1.649558843e+18,1.6495597134285714e+18,199081.0,199129.0,199093.0,199103.28125,7.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x4ccc6d03a33ebd5f1715998dc72477837e49f6bf,None
28975,1.648690937e+18,1.648712447e+18,1.648701692e+18,1.648701692e+18,200102.0,223276.0,211689.0,211689.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x653414ff24b6889288c117fe5b15274432806916,None
54401,1.649356038e+18,1.649356038e+18,1.649356038e+18,1.649356038e+18,51999.0,51999.0,51999.0,51999.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xbd808644de3ffffc4161c7d5e775e58eabc94ff1,None
20549,1.64897235e+18,1.64897235e+18,1.64897235e+18,1.64897235e+18,58837.0,58837.0,58837.0,58837.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x47d0d3573dc90b7769a2397d9c7b9a6c5c3b2d6f,None
50162,1.64902531e+18,1.64902531e+18,1.64902531e+18,1.64902531e+18,52522.0,52522.0,52522.0,52522.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xae94931843682805b97f29f036f3aec2f3d97d3a,None
255,1.649056876e+18,1.649056876e+18,1.649056876e+18,1.649056876e+18,194896.0,194896.0,194896.0,194896.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x00d1ed3b74cbb476a0a065951fb785d016bdbe50,None
111602,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xed4e51b5dd1e2def4e772b3f553a7ebbd0b5d547,None
113153,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xf7aa9c2411e54071fc40c43d6e32b4242a7d62fe,None
59080,1.648981488e+18,1.648989558e+18,1.648982303e+18,1.6489837378e+18,57025.0,82116.0,82116.0,77096.203125,5.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,6.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xcd6232c5de1d74fce905a2c8df8a941f480732fc,None
94581,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8251b06002eba77b676833c984828a7d27675144,None
114235,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xfe94794638133c8df92a3e16deb68a4b157d3901,None
78785,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x1f72ca750b0557eeb1bc98f377820cd4e5038756,None
16684,1.648628972e+18,1.648628972e+18,1.648628972e+18,1.648628972e+18,54205.0,54205.0,54205.0,54205.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x3a88f554536b007559223dab89ed42d0a33b647b,None
64745,1.648828321e+18,1.648828321e+18,1.648828321e+18,1.648828321e+18,207812.0,207812.0,207812.0,207812.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xe0e22543b0393378b44e326c65d11ea384c8492c,None
1665,1.648414272e+18,1.648414272e+18,1.648414272e+18,1.648414272e+18,178510.0,178510.0,178510.0,178510.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x05d1f627efe89c883ac866eb5b16a665232b48d0,None
29580,1.64888882e+18,1.649392029e+18,1.6491404245e+18,1.6491404245e+18,197592.0,197647.0,197619.5,197619.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x6753383f6187866374ae5a05b40eb06554447336,None
93048,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x787dbc84ed96180de97bb6f805549dbe603954b2,None
32319,1.64924798e+18,1.649463662e+18,1.6492811975e+18,1.6493310374999995e+18,203929.0,203982.0,203953.0,203954.671875,6.0,9.99999983775159e-18,1.2000000136174153e-17,1.0999999986962872e-17,1.0999999986962872e-17,,,,,,0x70ea75e5608297c19e725b34bf0a59f39a5ae821,None
57021,1.648883777e+18,1.648883777e+18,1.648883777e+18,1.648883777e+18,58934.0,58934.0,58934.0,58934.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xc625b64197b30af369f9d88584d503dba574651a,None
86825,,,,,,,,,,,,,,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x50b4dbfbd79a2119c27c73ee0832f861cb245309,None
101251,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xac54e9112153d273100ababe75a09538e27876ab,None
91552,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x6f226b1645aa24b34f6859f7e166e65415d8cd1b,None
27822,1.649194397e+18,1.649194397e+18,1.649194397e+18,1.649194397e+18,222971.0,222971.0,222971.0,222971.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x613258ae122119d588224dcaf45812369c6e1c53,None
35106,1.649189557e+18,1.64920219e+18,1.649190336e+18,1.6491940276666668e+18,182646.0,218072.0,182723.0,194480.328125,3.0,1.000000045813705e-18,4.00000018325482e-18,1.000000045813705e-18,2.00000009162741e-18,,,,,,0x7ac0acb5bec0c98545d3d65f1105d88940aff45f,None
